代碼,題組,構念（中）,構念（英）,題幹（中）,題幹（英）,題目（中）,題目（英）,選項（中）,選項（英）,臺灣各選項%,OECD各選項%,Annex B 表
ST436Q05DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",製作與剪輯影片（例如〈iMovie、Final Cut Pro、InShot〉）,"Create and edit videos (e.g., <iMovie, Final Cut Pro, InShot>)",從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=50.32 | 有時=34.99 | 經常=9.26 | 非常經常=5.43,從不或幾乎從不=49.94 | 有時=29.74 | 經常=14.02 | 非常經常=6.3,Table I.B1.4.67
ST436Q06DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",創作與編輯音樂（例如〈Audacity、GarageBand〉）,"Create and edit music (e.g. <Audacity, GarageBand>)",從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=59.36 | 有時=29.49 | 經常=7.18 | 非常經常=3.97,從不或幾乎從不=64.67 | 有時=21.56 | 經常=9.53 | 非常經常=4.25,Table I.B1.4.67
ST436Q07DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",撰寫電腦程式、巨集或應用程式，例如用〈Scratch〉、〈Logo〉、〈VBA〉、〈Java〉,"Create a computer program, macro or app e.g. in <Scratch>, <Logo>, <VBA>,<Java>",從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,Table I.B1.4.67
ST436Q08DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",蒐集與記錄資料（例如用資料記錄器、〈Access〉、〈Google 表單〉、〈Excel〉）,"Collect and record data (e.g., using data loggers, <Microsoft® Access™>, <Google® Form>, <Excel>)",從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=52.48 | 有時=33.62 | 經常=9.01 | 非常經常=4.89,從不或幾乎從不=45.24 | 有時=31.36 | 經常=16.93 | 非常經常=6.46,Table I.B1.4.67
ST436Q09DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",建立或編輯網頁（例如用〈WordPress〉）,Build or edit a webpage (e.g. using <WordPress>),從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=66.17 | 有時=24.38 | 經常=6.13 | 非常經常=3.31,從不或幾乎從不=66.25 | 有時=20.03 | 經常=9.76 | 非常經常=3.96,Table I.B1.4.67
ST436Q10DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",玩數位學習遊戲（例如〈Atlantis Remixed〉、〈Duolingo〉）,"Play digital learning games (e.g. <Atlantis Remixed>, <Duolingo®>)",從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=45.16 | 有時=36.68 | 經常=11.61 | 非常經常=6.55,從不或幾乎從不=42.94 | 有時=32.62 | 經常=16.78 | 非常經常=7.66,Table I.B1.4.67
ST436Q11DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",建立線上共用文件與他人協作（例如用〈Google 文件、Dropbox〉）,"Create shared documents online for collaborative work with others (e.g. using <Google Docs, Dropbox>)",從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=37.05 | 有時=37.7 | 經常=16.57 | 非常經常=8.68,從不或幾乎從不=39.37 | 有時=27.94 | 經常=21.39 | 非常經常=11.29,Table I.B1.4.67
ST436Q12DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",線上做〈科學〉練習,Do <science> exercises online,從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,Table I.B1.4.67
ST436Q13DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",為機器人寫程式,Program robots,從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=68.74 | 有時=22.24 | 經常=6.17 | 非常經常=2.85,從不或幾乎從不=74.05 | 有時=15.97 | 經常=6.99 | 非常經常=3.0,Table I.B1.4.67
ST436Q14DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",使用虛擬實境或擴增實境,Use virtual or augmented reality,從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=73.07 | 有時=19.88 | 經常=4.57 | 非常經常=2.48,從不或幾乎從不=72.23 | 有時=16.83 | 經常=7.75 | 非常經常=3.18,Table I.B1.4.67
ST436Q16DA,ST436,運用數位資源完成的學習任務,School tasks involving digital resources,這學年，你在學校課堂上使用〈數位資源〉做下列事情的頻率如何？,"This school year, how often did you do the following tasks using <digital resources> in your school lessons?",評估 AI 聊天機器人（例如〈ChatGPT〉、〈Google Bard〉）產生的資訊品質,"Assess the quality of information generated by Artificial Intelligence chatbots (e.g. <ChatGPT>, <Google Bard>)",從不或幾乎從不 | 有時 | 經常 | 非常經常 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Never or almost never | Sometimes | Often | Very often | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,從不或幾乎從不=34.13 | 有時=33.33 | 經常=18.39 | 非常經常=14.15,從不或幾乎從不=37.39 | 有時=28.52 | 經常=20.6 | 非常經常=13.49,Table I.B1.4.67
ST437Q01DA,ST437,,,想想你用〈數位資源〉做作業的情形。你有多不同意或多同意以下說法？,Think about the use of <digital resources> for your schoolwork. How much do you agree or disagree with the following statements?,〈數位資源〉幫助我學習複雜的內容,<Digital resources> help me learn complex things,非常不同意 | 不同意 | 同意 | 非常同意 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Strongly disagree | Disagree | Agree | Strongly Agree | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,,,
